Day_of_Week,Time_of_Day,Total_Withdrawals,Total_Deposits,Location_Type,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Weather_Condition,Nearby_Competitor_ATMs,Cash_Demand_Next_Day
Wednesday,Evening,69725.0,7151.0,Supermarket,0.0,0.0,108053.0,Rainy,5.0,72668.0
Thursday,Evening,48943.0,12134.0,Mall,0.0,0.0,86908.0,Snowy,0.0,46767.0
Thursday,Evening,35944.0,3352.0,Standalone,0.0,0.0,74170.0,Clear,4.0,29551.0
Monday,Night,32440.0,8510.0,Supermarket,0.0,0.0,112365.0,Snowy,3.0,27551.0
Wednesday,Evening,52863.0,10535.0,Bank Branch,0.0,0.0,95515.0,Clear,1.0,45235.0
Saturday,Afternoon,46837.0,22403.0,Gas Station,0.0,0.0,90060.0,Clear,0.0,31275.0
Monday,Night,37856.0,19509.0,Mall,0.0,0.0,89559.0,Clear,1.0,22620.0
Thursday,Afternoon,78789.0,8293.0,Supermarket,0.0,0.0,98725.0,Cloudy,4.0,76449.0
Wednesday,Night,43755.0,9333.0,Gas Station,0.0,0.0,93618.0,Cloudy,1.0,41892.0
Saturday,Night,36280.0,859.0,Gas Station,0.0,0.0,132347.0,Rainy,0.0,30161.0
Saturday,Afternoon,61096.0,17426.0,Gas Station,0.0,0.0,122352.0,Clear,3.0,43517.0
Thursday,Night,57527.0,7390.0,Supermarket,0.0,0.0,81776.0,Rainy,5.0,39954.0
Monday,Evening,68369.0,8082.0,Bank Branch,0.0,0.0,116908.0,Clear,5.0,57718.0
Friday,Evening,58037.0,16469.0,Standalone,0.0,0.0,84490.0,Snowy,1.0,35333.0
Sunday,Afternoon,45290.0,9769.0,Mall,0.0,0.0,84342.0,Clear,2.0,30289.0
Saturday,Night,35593.0,5946.0,Gas Station,0.0,0.0,81218.0,Snowy,4.0,41901.0
Thursday,Evening,72597.0,6370.0,Gas Station,0.0,0.0,143006.0,Clear,0.0,61683.0
Tuesday,Night,34929.0,5645.0,Gas Station,0.0,0.0,85104.0,Cloudy,3.0,37203.0
Tuesday,Night,60048.0,5280.0,Supermarket,0.0,0.0,80206.0,Snowy,0.0,66088.0
Tuesday,Night,36250.0,9443.0,Standalone,0.0,0.0,95796.0,Clear,2.0,32498.0
Thursday,Morning,83938.0,7476.0,Gas Station,0.0,0.0,91329.0,Snowy,5.0,87239.375
Thursday,Afternoon,58394.0,6407.0,Mall,0.0,0.0,136642.0,Cloudy,2.0,43902.0
Monday,Afternoon,41169.0,7431.0,Gas Station,0.0,0.0,127454.0,Clear,5.0,32390.0
Saturday,Evening,30968.0,9921.0,Bank Branch,0.0,0.0,94577.0,Cloudy,1.0,23963.0
Saturday,Morning,48506.0,6859.0,Standalone,0.0,0.0,113735.0,Clear,1.0,52043.0
Sunday,Morning,63791.0,9608.0,Bank Branch,0.0,0.0,104610.0,Cloudy,3.0,75286.0
Sunday,Night,17584.0,7894.0,Standalone,0.0,0.0,120096.0,Clear,2.0,11454.0
Monday,Evening,43648.0,6313.0,Supermarket,0.0,0.0,145553.0,Snowy,3.0,30188.0
Wednesday,Afternoon,77286.0,12337.0,Standalone,0.0,0.0,122778.0,Snowy,2.0,87239.375
Monday,Evening,16610.0,6062.0,Standalone,0.0,0.0,90600.0,Snowy,4.0,15332.0
Friday,Afternoon,46460.0,7550.0,Supermarket,0.0,0.0,48999.0,Snowy,2.0,30611.0
Friday,Evening,55790.0,12718.0,Bank Branch,0.0,0.0,132037.0,Snowy,3.0,41905.0
Tuesday,Afternoon,9800.0,8532.0,Bank Branch,0.0,0.0,118022.0,Snowy,4.0,2667.0
Thursday,Night,40823.0,10734.0,Bank Branch,0.0,0.0,72737.0,Snowy,0.0,36658.0
Saturday,Morning,60405.0,13622.0,Mall,0.0,0.0,127185.0,Cloudy,1.0,66995.0
Saturday,Afternoon,34700.0,12211.0,Mall,0.0,0.0,82694.0,Clear,3.0,17785.0
Saturday,Evening,14120.0,11734.0,Bank Branch,0.0,0.0,96950.0,Cloudy,2.0,10407.0
Saturday,Afternoon,41499.0,13819.0,Bank Branch,0.0,0.0,99101.0,Clear,0.0,29885.0
Wednesday,Night,33065.0,21965.0,Standalone,0.0,0.0,114455.0,Clear,1.0,14559.0
Monday,Afternoon,52829.0,15835.0,Supermarket,0.0,0.0,90188.0,Clear,1.0,33051.0
Saturday,Morning,79102.0,13711.0,Bank Branch,0.0,0.0,124911.0,Rainy,5.0,66361.0
Thursday,Night,41233.0,15290.0,Standalone,0.0,0.0,93748.0,Cloudy,1.0,33838.0
Sunday,Evening,34358.0,11016.0,Gas Station,0.0,0.0,108760.0,Cloudy,0.0,35432.0
Sunday,Afternoon,57800.0,3525.0,Mall,0.0,0.0,129177.0,Snowy,4.0,57751.0
Wednesday,Evening,26176.0,5655.0,Standalone,0.0,0.0,129838.0,Rainy,0.0,21850.0
Wednesday,Evening,21844.0,10959.0,Mall,0.0,0.0,131844.0,Snowy,1.0,10568.0
Wednesday,Afternoon,54670.0,12347.0,Bank Branch,0.0,0.0,108824.0,Rainy,1.0,33303.0
Friday,Evening,47330.0,224.0,Bank Branch,0.0,0.0,81647.0,Rainy,5.0,47868.0
Thursday,Evening,45162.0,15590.0,Bank Branch,0.0,0.0,77397.0,Cloudy,4.0,24195.0
Monday,Night,46619.0,10503.0,Supermarket,0.0,0.0,96246.0,Clear,4.0,41053.0
Friday,Afternoon,30074.0,10828.0,Supermarket,0.0,0.0,127482.0,Cloudy,4.0,23396.0
Monday,Morning,45784.0,5840.0,Gas Station,0.0,0.0,111890.0,Snowy,0.0,45832.0
Tuesday,Afternoon,67444.0,9234.0,Mall,0.0,0.0,114312.0,Snowy,0.0,47315.0
Monday,Evening,44101.0,13832.0,Mall,0.0,0.0,128659.0,Snowy,3.0,36762.0
Tuesday,Afternoon,63845.0,12756.0,Gas Station,0.0,0.0,77214.0,Rainy,1.0,52178.0
Tuesday,Afternoon,75514.0,8146.0,Supermarket,0.0,0.0,112248.0,Clear,1.0,62879.0
Wednesday,Evening,31249.0,11528.0,Gas Station,0.0,0.0,111028.0,Clear,1.0,16785.0
Tuesday,Afternoon,60887.0,14970.0,Mall,0.0,0.0,101316.0,Snowy,3.0,48793.0
Tuesday,Morning,23810.0,9088.0,Mall,0.0,0.0,113768.0,Cloudy,3.0,15312.0
Tuesday,Night,55096.0,12436.0,Gas Station,0.0,0.0,115854.0,Cloudy,4.0,45157.0
Thursday,Evening,34337.0,14239.0,Bank Branch,0.0,0.0,137314.0,Clear,1.0,25758.0
Friday,Evening,45161.0,15085.0,Bank Branch,0.0,0.0,102511.0,Rainy,1.0,36235.0
Saturday,Evening,56879.0,14541.0,Gas Station,0.0,0.0,106678.0,Clear,1.0,51809.0
Sunday,Morning,44301.0,11898.0,Bank Branch,0.0,0.0,83276.0,Cloudy,0.0,42715.0
Monday,Morning,29254.0,0.0,Gas Station,0.0,0.0,130161.0,Rainy,5.0,25774.0
Thursday,Morning,57671.0,13687.0,Standalone,0.0,0.0,105504.0,Cloudy,2.0,52035.0
Friday,Night,26235.0,17121.0,Mall,0.0,0.0,103173.0,Cloudy,5.0,11867.0
Saturday,Night,44058.0,12966.0,Standalone,0.0,0.0,105237.0,Cloudy,0.0,40389.0
Friday,Afternoon,29242.0,7016.0,Standalone,0.0,0.0,82999.0,Snowy,5.0,29231.0
Sunday,Night,45818.0,8265.0,Bank Branch,0.0,0.0,82452.0,Cloudy,5.0,40345.0
Wednesday,Morning,52149.0,6216.0,Bank Branch,0.0,0.0,129509.0,Clear,4.0,39970.0
Sunday,Night,28298.0,4202.0,Gas Station,0.0,0.0,94399.0,Snowy,5.0,26086.0
Sunday,Afternoon,50407.0,6893.0,Bank Branch,0.0,0.0,92589.0,Rainy,3.0,42272.0
Sunday,Afternoon,46537.0,14123.0,Mall,0.0,0.0,111716.0,Clear,0.0,39530.0
Wednesday,Night,58572.0,16939.0,Supermarket,0.0,0.0,77612.0,Snowy,5.0,46048.0
Thursday,Morning,42902.0,18816.0,Mall,0.0,0.0,94853.0,Clear,3.0,29346.0
Tuesday,Morning,52024.0,0.0,Bank Branch,0.0,0.0,126678.0,Snowy,0.0,59812.0
Wednesday,Evening,39294.0,11642.0,Standalone,0.0,0.0,95480.0,Snowy,5.0,29182.0
Saturday,Night,35973.0,15428.0,Mall,0.0,0.0,97049.0,Rainy,3.0,28923.0
Sunday,Afternoon,42172.0,17321.0,Bank Branch,0.0,0.0,123694.0,Rainy,1.0,29684.0
Thursday,Evening,31760.0,8770.0,Bank Branch,0.0,0.0,86322.0,Cloudy,1.0,30034.0
Monday,Evening,22617.0,15285.0,Standalone,0.0,0.0,86083.0,Cloudy,1.0,10927.0
Sunday,Afternoon,58350.0,13064.0,Bank Branch,0.0,0.0,87693.0,Snowy,2.0,66387.0
Wednesday,Evening,77867.0,6754.0,Supermarket,0.0,0.0,81376.0,Cloudy,4.0,77396.0
Friday,Evening,38159.0,2807.0,Mall,0.0,0.0,74601.0,Clear,1.0,42361.0
Thursday,Night,67942.0,6933.0,Supermarket,0.0,0.0,93221.0,Clear,4.0,50053.0
Thursday,Afternoon,71755.0,4389.0,Gas Station,0.0,0.0,85460.0,Rainy,3.0,70474.0
Thursday,Afternoon,38468.0,13757.0,Bank Branch,0.0,0.0,115667.0,Snowy,3.0,38126.0
Sunday,Afternoon,54015.0,14265.0,Gas Station,0.0,0.0,97889.0,Cloudy,2.0,50289.0
Monday,Evening,45979.0,17256.0,Supermarket,0.0,0.0,105106.0,Cloudy,0.0,31766.0
Saturday,Morning,51544.0,6867.0,Bank Branch,0.0,0.0,77850.0,Rainy,0.0,55273.0
Friday,Afternoon,68021.0,11480.0,Bank Branch,0.0,0.0,88236.0,Clear,0.0,54837.0
Saturday,Afternoon,53924.0,11230.0,Mall,0.0,0.0,98914.0,Snowy,2.0,49008.0
Sunday,Night,30546.0,6622.0,Bank Branch,0.0,0.0,114149.0,Cloudy,5.0,21524.0
Tuesday,Night,37191.0,15691.0,Bank Branch,0.0,0.0,106188.0,Snowy,5.0,25060.0
Monday,Morning,41535.0,7777.0,Gas Station,0.0,0.0,83080.0,Snowy,5.0,37792.0
Sunday,Morning,64559.0,3633.0,Supermarket,0.0,0.0,102726.0,Rainy,1.0,52542.0
Wednesday,Afternoon,36466.0,7860.0,Supermarket,0.0,0.0,140058.0,Clear,0.0,36976.0
Friday,Afternoon,43395.0,5958.0,Bank Branch,0.0,0.0,84748.0,Clear,1.0,37927.0
Thursday,Afternoon,65656.0,17234.0,Mall,0.0,0.0,104879.0,Snowy,4.0,56766.0
Tuesday,Evening,53695.0,6459.0,Supermarket,0.0,0.0,94358.0,Cloudy,4.0,50712.0
Monday,Night,32968.0,15622.0,Gas Station,0.0,0.0,124259.0,Clear,0.0,17825.0
Sunday,Morning,49224.0,5636.0,Supermarket,0.0,0.0,103299.0,Clear,3.0,34736.0
Wednesday,Afternoon,66981.0,9159.0,Mall,0.0,0.0,102999.0,Cloudy,1.0,71638.0
Tuesday,Night,39983.0,0.0,Gas Station,0.0,0.0,109417.0,Cloudy,1.0,32933.0
Sunday,Evening,64817.0,12231.0,Gas Station,0.0,0.0,87195.0,Snowy,3.0,61084.0
Tuesday,Morning,52122.0,9371.0,Supermarket,0.0,0.0,136449.0,Rainy,1.0,44113.0
Monday,Afternoon,35797.0,822.0,Mall,0.0,0.0,96415.0,Cloudy,1.0,33076.0
Friday,Afternoon,27878.0,9177.0,Bank Branch,0.0,0.0,82856.0,Clear,0.0,17181.0
Friday,Evening,57377.0,6470.0,Supermarket,0.0,0.0,115132.0,Clear,2.0,47570.0
Saturday,Morning,32319.0,11760.0,Mall,0.0,0.0,106183.0,Cloudy,1.0,27101.0
Tuesday,Evening,39739.0,5129.0,Supermarket,0.0,0.0,60965.0,Clear,5.0,32938.0
Sunday,Afternoon,39349.0,13260.0,Mall,0.0,0.0,116784.0,Clear,0.0,31393.0
Sunday,Night,16875.0,12917.0,Gas Station,0.0,0.0,113522.0,Rainy,5.0,4932.0
Saturday,Morning,61950.0,13590.0,Standalone,0.0,0.0,110780.0,Rainy,4.0,62604.0
Monday,Night,45169.0,10860.0,Bank Branch,0.0,0.0,88232.0,Clear,2.0,30582.0
Thursday,Evening,38140.0,8588.0,Bank Branch,0.0,0.0,81125.0,Rainy,4.0,39210.0
Sunday,Evening,42424.0,14746.0,Supermarket,0.0,0.0,90724.0,Cloudy,4.0,32322.0
Tuesday,Morning,57561.0,10768.0,Mall,0.0,0.0,106382.0,Cloudy,1.0,52422.0
Thursday,Afternoon,67805.0,10206.0,Bank Branch,0.0,0.0,111099.0,Rainy,4.0,55514.0
Monday,Afternoon,45223.0,10080.0,Bank Branch,0.0,0.0,117991.0,Cloudy,5.0,29304.0
Friday,Evening,63727.0,8845.0,Mall,0.0,0.0,69827.0,Cloudy,1.0,46815.0
Tuesday,Morning,27650.0,3680.0,Bank Branch,0.0,0.0,106527.0,Snowy,0.0,30101.0
Friday,Afternoon,70415.0,15914.0,Bank Branch,0.0,0.0,69110.0,Rainy,1.0,54469.0
Saturday,Afternoon,58490.0,7582.0,Mall,0.0,0.0,83641.0,Rainy,2.0,54374.0
Tuesday,Morning,52107.0,7461.0,Supermarket,0.0,0.0,73180.0,Clear,3.0,49033.0
Saturday,Night,35673.0,8372.0,Mall,0.0,0.0,126424.0,Cloudy,5.0,27556.0
Sunday,Afternoon,25791.0,4257.0,Mall,0.0,0.0,95052.0,Clear,5.0,28062.0
Sunday,Morning,39161.0,12204.0,Supermarket,0.0,0.0,87037.0,Cloudy,3.0,25492.0
Monday,Morning,21325.0,11021.0,Standalone,0.0,0.0,76257.0,Cloudy,4.0,23866.0
Saturday,Afternoon,46813.0,11252.0,Supermarket,0.0,0.0,113605.0,Snowy,5.0,37792.0
Saturday,Morning,32630.0,11236.0,Bank Branch,0.0,0.0,93983.0,Cloudy,2.0,27779.0
Monday,Night,67590.0,7619.0,Bank Branch,0.0,0.0,81103.0,Snowy,4.0,59416.0
Sunday,Evening,52475.0,16112.0,Gas Station,0.0,0.0,101243.0,Rainy,2.0,39590.0
Wednesday,Evening,52431.0,14311.0,Gas Station,0.0,0.0,67647.0,Clear,3.0,43413.0
Wednesday,Afternoon,56745.0,11656.0,Supermarket,0.0,0.0,110136.0,Clear,3.0,49071.0
Thursday,Night,41367.0,5332.0,Bank Branch,0.0,0.0,94895.0,Cloudy,3.0,44632.0
Tuesday,Morning,72675.0,21040.0,Gas Station,0.0,0.0,102508.0,Cloudy,3.0,53290.0
Sunday,Morning,34433.0,17383.0,Supermarket,0.0,0.0,87557.0,Cloudy,2.0,20807.0
Tuesday,Night,73032.0,19144.0,Standalone,0.0,0.0,144646.0,Snowy,3.0,47499.0
Saturday,Afternoon,22035.0,21223.0,Supermarket,0.0,0.0,91206.0,Snowy,0.0,9144.0
Wednesday,Afternoon,67025.0,6499.0,Standalone,0.0,0.0,76165.0,Snowy,1.0,51194.0
Saturday,Morning,58944.0,9743.0,Gas Station,0.0,0.0,112554.0,Clear,2.0,46749.0
Sunday,Morning,45634.0,20224.0,Supermarket,0.0,0.0,104503.0,Cloudy,0.0,24969.0
Saturday,Morning,20243.0,7398.0,Mall,0.0,0.0,101937.0,Rainy,3.0,10485.0
Saturday,Night,77680.0,15143.0,Standalone,0.0,0.0,81565.0,Clear,0.0,71513.0
Sunday,Evening,86275.0,9844.0,Supermarket,0.0,0.0,124926.0,Snowy,4.0,77935.0
Monday,Morning,32674.0,0.0,Supermarket,0.0,0.0,142241.0,Rainy,5.0,30867.0
Sunday,Night,53217.0,5376.0,Standalone,0.0,0.0,109052.0,Rainy,4.0,54762.0
Monday,Evening,52840.0,8550.0,Mall,0.0,0.0,82403.0,Cloudy,1.0,37164.0
Thursday,Night,62416.0,14011.0,Standalone,0.0,0.0,102014.0,Clear,0.0,51361.0
Thursday,Evening,82663.0,12090.0,Gas Station,0.0,0.0,86501.0,Cloudy,0.0,61139.0
Sunday,Evening,43996.0,19454.0,Bank Branch,0.0,0.0,91888.0,Snowy,3.0,24290.0
Sunday,Evening,38017.0,6535.0,Supermarket,0.0,0.0,111531.0,Cloudy,4.0,35897.0
Saturday,Night,38791.0,12980.0,Gas Station,0.0,0.0,90677.0,Cloudy,5.0,25068.0
Wednesday,Morning,40915.0,11391.0,Supermarket,0.0,0.0,103111.0,Cloudy,5.0,27930.0
Tuesday,Morning,33938.0,14830.0,Bank Branch,0.0,0.0,111205.0,Clear,0.0,16360.0
Wednesday,Evening,20205.0,15485.0,Standalone,0.0,0.0,71092.0,Snowy,1.0,20837.0
Saturday,Morning,50815.0,13814.0,Gas Station,0.0,0.0,69631.0,Snowy,3.0,45296.0
Wednesday,Evening,74778.0,14371.0,Bank Branch,0.0,0.0,99767.0,Clear,3.0,62336.0
Tuesday,Morning,73843.0,16927.0,Standalone,0.0,0.0,87608.0,Cloudy,3.0,79752.0
Saturday,Night,8474.375,8936.0,Bank Branch,0.0,0.0,94245.0,Rainy,0.0,1480.0
Sunday,Evening,46253.0,12642.0,Bank Branch,0.0,0.0,117524.0,Snowy,3.0,32651.0
Thursday,Night,64854.0,8294.0,Standalone,0.0,0.0,146081.0,Cloudy,2.0,65740.0
Sunday,Evening,55392.0,12076.0,Standalone,0.0,0.0,52337.0,Cloudy,2.0,53736.0
Saturday,Afternoon,46407.0,10238.0,Supermarket,0.0,0.0,67069.0,Clear,3.0,31099.0
Saturday,Evening,31748.0,5829.0,Standalone,0.0,0.0,110850.0,Rainy,0.0,30928.0
Wednesday,Morning,68881.0,12365.0,Mall,0.0,0.0,102026.0,Cloudy,1.0,48368.0
Saturday,Morning,60453.0,0.0,Mall,0.0,0.0,102221.0,Cloudy,1.0,70142.0
Wednesday,Afternoon,34326.0,15814.0,Gas Station,0.0,0.0,97056.0,Cloudy,2.0,18524.0
Friday,Afternoon,65252.0,13136.0,Supermarket,0.0,0.0,111138.0,Snowy,5.0,61163.0
Friday,Evening,37804.0,6527.0,Bank Branch,0.0,0.0,108697.0,Snowy,1.0,32887.0
Wednesday,Afternoon,76951.0,12197.0,Standalone,0.0,0.0,103335.0,Clear,4.0,67328.0
Tuesday,Evening,79778.0,7994.0,Supermarket,0.0,0.0,117167.0,Clear,0.0,65131.0
Wednesday,Morning,64969.0,7983.0,Standalone,0.0,0.0,124232.0,Clear,2.0,47617.0
Tuesday,Evening,34510.0,15280.0,Standalone,0.0,0.0,89544.0,Snowy,5.0,29796.0
Sunday,Afternoon,58178.0,14434.0,Standalone,0.0,0.0,104222.0,Snowy,0.0,56668.0
Monday,Evening,43726.0,11247.0,Supermarket,0.0,0.0,97056.0,Cloudy,1.0,41062.0
Monday,Afternoon,50288.0,2413.0,Mall,0.0,0.0,113347.0,Cloudy,4.0,48010.0
Tuesday,Afternoon,52716.0,1308.0,Bank Branch,0.0,0.0,92831.0,Rainy,3.0,60588.0
Saturday,Afternoon,18945.0,10205.0,Bank Branch,0.0,0.0,110273.0,Rainy,3.0,7612.0
Saturday,Night,40077.0,6352.0,Supermarket,0.0,0.0,91831.0,Rainy,4.0,40567.0
Wednesday,Afternoon,38975.0,5485.0,Gas Station,0.0,0.0,135358.0,Rainy,0.0,28048.0
Sunday,Night,64411.0,692.0,Bank Branch,0.0,0.0,84704.0,Clear,2.0,73690.0
Friday,Night,27642.0,15792.0,Standalone,0.0,0.0,116504.0,Rainy,2.0,14600.0
Saturday,Night,57228.0,12242.0,Supermarket,0.0,0.0,131153.0,Clear,2.0,42242.0
Monday,Night,59497.0,6678.0,Bank Branch,0.0,0.0,110083.0,Cloudy,3.0,54870.0
Saturday,Night,57149.0,11326.0,Gas Station,0.0,0.0,91274.0,Cloudy,4.0,63630.0
Monday,Afternoon,49541.0,11122.0,Bank Branch,0.0,0.0,127668.0,Rainy,4.0,43282.0
Sunday,Evening,57097.0,11004.0,Gas Station,0.0,0.0,80838.0,Cloudy,2.0,51081.0
Wednesday,Morning,69256.0,10234.0,Mall,0.0,0.0,63674.0,Snowy,3.0,53119.0
Tuesday,Morning,24498.0,12183.0,Supermarket,0.0,0.0,102284.0,Snowy,1.0,22545.0
Saturday,Morning,37019.0,9921.0,Supermarket,0.0,0.0,88310.0,Snowy,2.0,27447.0
Sunday,Evening,44416.0,14610.0,Gas Station,0.0,0.0,97404.0,Snowy,4.0,35746.0
Saturday,Night,62824.0,12672.0,Supermarket,0.0,0.0,106536.0,Rainy,4.0,62896.0
Thursday,Evening,62980.0,13070.0,Supermarket,0.0,0.0,92803.0,Rainy,4.0,51568.0
Sunday,Morning,48408.0,7619.0,Bank Branch,0.0,0.0,103320.0,Cloudy,5.0,44130.0
Wednesday,Morning,64946.0,12998.0,Bank Branch,0.0,0.0,125433.0,Rainy,5.0,66519.0
Saturday,Morning,47750.0,4422.0,Gas Station,0.0,0.0,126022.0,Snowy,4.0,36898.0
Thursday,Evening,42053.0,6548.0,Standalone,0.0,0.0,64076.0,Snowy,1.0,33093.0
Wednesday,Afternoon,38746.0,12941.0,Supermarket,0.0,0.0,114438.0,Clear,0.0,30141.0
Thursday,Morning,40224.0,7258.0,Bank Branch,0.0,0.0,105324.0,Snowy,3.0,39542.0
Wednesday,Morning,42475.0,8778.0,Supermarket,0.0,0.0,70705.0,Cloudy,4.0,40661.0
Sunday,Evening,66994.0,16452.0,Supermarket,0.0,0.0,83495.0,Clear,5.0,69806.0
Saturday,Afternoon,44624.0,525.0,Mall,0.0,0.0,155091.0,Clear,2.0,40627.0
Wednesday,Night,47756.0,14981.0,Gas Station,0.0,0.0,137151.0,Rainy,2.0,29314.0
Friday,Evening,47918.0,0.0,Supermarket,0.0,0.0,99242.0,Clear,5.0,38602.0
Thursday,Evening,62314.0,12637.0,Bank Branch,0.0,0.0,112080.0,Cloudy,0.0,54751.0
Thursday,Morning,86539.0,3324.0,Supermarket,0.0,0.0,98291.0,Clear,0.0,78488.0
Friday,Afternoon,79126.0,11030.0,Supermarket,0.0,0.0,99957.0,Snowy,1.0,78878.0
Saturday,Evening,45800.0,10563.0,Mall,0.0,0.0,85032.0,Cloudy,0.0,42295.0
Wednesday,Evening,30850.0,10411.0,Supermarket,0.0,0.0,93368.0,Clear,0.0,19753.0
Friday,Morning,78020.0,9980.0,Bank Branch,0.0,0.0,114009.0,Cloudy,1.0,75414.0
Sunday,Evening,38680.0,9717.0,Supermarket,0.0,0.0,89964.0,Cloudy,3.0,36131.0
Monday,Morning,59434.0,9364.0,Bank Branch,0.0,0.0,105745.0,Cloudy,4.0,40855.0
Wednesday,Evening,49431.0,10089.0,Bank Branch,0.0,0.0,153960.0,Clear,5.0,53042.0
Wednesday,Evening,54674.0,13226.0,Supermarket,0.0,0.0,108760.0,Cloudy,0.0,41130.0
Wednesday,Evening,46057.0,15275.0,Gas Station,0.0,0.0,93315.0,Clear,5.0,39859.0
Tuesday,Night,33429.0,12678.0,Bank Branch,0.0,0.0,76116.0,Rainy,2.0,24355.0
Friday,Morning,45214.0,2841.0,Gas Station,0.0,0.0,155091.0,Cloudy,5.0,43468.0
Sunday,Afternoon,67149.0,15181.0,Supermarket,0.0,0.0,117026.0,Cloudy,3.0,65014.0
Thursday,Morning,45241.0,11061.0,Bank Branch,0.0,0.0,104811.0,Cloudy,5.0,30822.0
Friday,Morning,68557.0,16561.0,Standalone,0.0,0.0,82317.0,Snowy,1.0,64123.0
Saturday,Night,47693.0,10321.0,Standalone,0.0,0.0,118937.0,Cloudy,0.0,48896.0
Monday,Night,38791.0,5768.0,Standalone,0.0,0.0,124732.0,Rainy,2.0,33556.0
Friday,Evening,43060.0,8349.0,Gas Station,0.0,0.0,131099.0,Clear,2.0,39933.0
Tuesday,Afternoon,62299.0,14731.0,Supermarket,0.0,0.0,86238.0,Rainy,3.0,40652.0
Sunday,Evening,47020.0,5050.0,Bank Branch,0.0,0.0,95790.0,Rainy,3.0,34788.0
Tuesday,Morning,60261.0,10672.0,Standalone,0.0,0.0,126229.0,Snowy,3.0,44507.0
Monday,Afternoon,32878.0,10470.0,Supermarket,0.0,0.0,114806.0,Rainy,0.0,31510.0
Sunday,Morning,35604.0,1681.0,Gas Station,0.0,0.0,111140.0,Snowy,5.0,40799.0
Tuesday,Morning,76160.0,5019.0,Supermarket,0.0,0.0,124443.0,Snowy,4.0,62628.0
Tuesday,Evening,33027.0,10078.0,Standalone,0.0,0.0,91910.0,Snowy,0.0,25183.0
Wednesday,Evening,30306.0,10969.0,Supermarket,0.0,0.0,99871.0,Cloudy,1.0,26548.0
Saturday,Night,65600.0,11970.0,Standalone,0.0,0.0,97573.0,Clear,5.0,46641.0
Friday,Morning,63921.0,5200.0,Mall,0.0,0.0,95501.0,Snowy,5.0,51640.0
Saturday,Afternoon,43701.0,0.0,Standalone,0.0,0.0,138243.0,Clear,4.0,58343.0
Saturday,Night,35938.0,17930.0,Gas Station,0.0,0.0,100761.0,Snowy,4.0,15451.0
Sunday,Afternoon,53118.0,13252.0,Gas Station,0.0,0.0,113291.0,Cloudy,3.0,31354.0
Thursday,Morning,61621.0,8158.0,Bank Branch,0.0,0.0,90392.0,Clear,4.0,58362.0
Saturday,Afternoon,66235.0,18079.0,Supermarket,0.0,0.0,106103.0,Cloudy,0.0,71971.0
Thursday,Afternoon,38502.0,1514.0,Gas Station,0.0,0.0,120833.0,Snowy,1.0,36905.0
Monday,Morning,46635.0,9652.0,Bank Branch,0.0,0.0,100716.0,Rainy,0.0,39970.0
Saturday,Evening,52072.0,0.0,Gas Station,0.0,0.0,114644.0,Clear,2.0,49154.0
Friday,Morning,37786.0,7149.0,Mall,0.0,0.0,123813.0,Cloudy,5.0,28847.0
Saturday,Evening,52949.0,11722.0,Mall,0.0,0.0,123624.0,Rainy,2.0,53569.0
Saturday,Morning,60257.0,3567.0,Mall,0.0,0.0,129459.0,Snowy,0.0,52671.0
Saturday,Afternoon,28695.0,13006.0,Standalone,0.0,0.0,137238.0,Cloudy,0.0,16667.0
Wednesday,Night,59156.0,8353.0,Bank Branch,0.0,0.0,136365.0,Snowy,4.0,44633.0
Friday,Afternoon,52882.0,5335.0,Bank Branch,0.0,0.0,87444.0,Cloudy,2.0,41746.0
Saturday,Evening,40127.0,20494.0,Mall,0.0,0.0,79398.0,Rainy,1.0,26694.0
Wednesday,Morning,52199.0,9706.0,Supermarket,0.0,0.0,95185.0,Clear,0.0,34498.0
Wednesday,Night,56773.0,11332.0,Supermarket,0.0,0.0,94820.0,Cloudy,1.0,41838.0
Tuesday,Morning,26571.0,6664.0,Bank Branch,0.0,0.0,100664.0,Cloudy,5.0,23712.0
Thursday,Morning,41938.0,13873.0,Bank Branch,0.0,0.0,106119.0,Clear,4.0,25107.0
Wednesday,Night,69439.0,1384.0,Gas Station,0.0,0.0,106225.0,Clear,4.0,73170.0
Thursday,Night,42073.0,5098.0,Supermarket,0.0,0.0,74648.0,Clear,2.0,30624.0
Wednesday,Evening,52414.0,17538.0,Mall,0.0,0.0,91826.0,Cloudy,1.0,44504.0
Thursday,Morning,58854.0,9488.0,Mall,0.0,0.0,74212.0,Rainy,4.0,53667.0
Saturday,Afternoon,61022.0,8292.0,Mall,0.0,0.0,117861.0,Rainy,1.0,59294.0
Friday,Afternoon,37403.0,7444.0,Supermarket,0.0,0.0,45399.0,Clear,5.0,26088.0
Saturday,Morning,81381.0,4376.0,Gas Station,0.0,0.0,90087.0,Rainy,0.0,72490.0
Saturday,Evening,47876.0,18853.0,Standalone,0.0,0.0,77321.0,Clear,3.0,37636.0
Monday,Afternoon,51205.0,21016.0,Supermarket,0.0,0.0,112643.0,Clear,3.0,40361.0
Tuesday,Evening,51888.0,12533.0,Standalone,0.0,0.0,91982.0,Clear,1.0,38975.0
Saturday,Evening,69494.0,8043.0,Bank Branch,0.0,0.0,80665.0,Rainy,0.0,75260.0
